

"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTLM10","N/A","   22","   16","    6","27 %","AM: testprogram",
"[Totle]"," ","   22","   16","    6","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTLM6","N/A","  113","   43","   70","62 %","AM: testprogram at_save",
"[Totle]"," ","  113","   43","   70","62 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTLM7","N/A","  198","   53","  145","73 %","AM: testprogram at_save",
"[Totle]"," ","  198","   53","  145","73 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTLM8","N/A","   44","   27","   17","39 %","AM: testprogram",
"[Totle]"," ","   44","   27","   17","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTLM9","N/A","  109","   87","   22","20 %","AM: testprogram",
"[Totle]"," ","  109","   87","   22","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ","N/A","   15","   10","    5","33 %","Test program ZTESTMJ",
"[Totle]"," ","   15","   10","    5","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ1","N/A","   60","   50","   10","17 %","Test program ZTESTMJ",
"[Totle]"," ","   60","   50","   10","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ10","N/A","   10","    6","    4","40 %","Test program ZTESTMJ",
"[Totle]"," ","   10","    6","    4","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ11","N/A","   14","    9","    5","36 %","Test program ZTESTMJ",
"[Totle]"," ","   14","    9","    5","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ2","N/A","  103","   77","   26","25 %","Test program ZTESTMJ",
"[Totle]"," ","  103","   77","   26","25 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ5","N/A","   20","   16","    4","20 %","Test program ZTESTMJ",
"[Totle]"," ","   20","   16","    4","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ6","N/A","    9","    7","    2","22 %","Test program ZTESTMJ",
"[Totle]"," ","    9","    7","    2","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ7","N/A","   10","    5","    5","50 %","Test program ZTESTMJ",
"[Totle]"," ","   10","    5","    5","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ8","N/A","   73","   60","   13","18 %","Test program ZTESTMJ",
"[Totle]"," ","   73","   60","   13","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTMJ9","N/A","   44","   35","    9","20 %","Test program ZTESTMJ",
"[Totle]"," ","   44","   35","    9","20 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTESTPME","N/A","  163","  115","   48","29 %","test",
"BDCRECX1","N/A","  256","  184","   72","28 %","test",
"[Totle]"," ","  419","  299","  120","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_07","N/A","1,102","  649","  453","41 %","List, Delete & Reprocess IDOCs of ACC ORDERS",
"ZTEST_07","0100","    5","    4","    1","20 %","List & Delete IDocs with status 51",
"[Totle]"," ","1,107","  653","  454","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_123","N/A","  165","   16","  149","90 %","test",
"[Totle]"," ","  165","   16","  149","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_ALV","N/A","  227","  109","  118","52 %","alv test",
"[Totle]"," ","  227","  109","  118","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_COPY_PROGRAMS","N/A","  420","  304","  116","28 %","Copy programs from a directory",
"[Totle]"," ","  420","  304","  116","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_DECIMAL","N/A","   18","    6","   12","67 %","test program for rounding eerrors",
"[Totle]"," ","   18","    6","   12","67 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_EXT","N/A","   33","    5","   28","85 %","test program",
"[Totle]"," ","   33","    5","   28","85 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_INPUTFILE_WE19","N/A","   36","   20","   16","44 %","AM: Create inputfile for WE19",
"[Totle]"," ","   36","   20","   16","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_INTERFACE","N/A","  108","   54","   54","50 %","Program ZGET_SEO",
"[Totle]"," ","  108","   54","   54","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_JOB","N/A","   37","   24","   13","35 %","TEST PRG",
"[Totle]"," ","   37","   24","   13","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS01","N/A","   92","   53","   39","42 %","api",
"[Totle]"," ","   92","   53","   39","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS02","N/A","   89","   30","   59","66 %","test job",
"[Totle]"," ","   89","   30","   59","66 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS03","N/A","   64","   41","   23","36 %","testkey",
"[Totle]"," ","   64","   41","   23","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS04","N/A","  236","  145","   91","39 %","test",
"[Totle]"," ","  236","  145","   91","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS05","N/A","  146","   97","   49","34 %","sdfsdf",
"ZTEST_LS05","9000","    6","    5","    1","17 %","TEST",
"[Totle]"," ","  152","  102","   50","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS06","N/A","  145","   27","  118","81 %","INSET DATA",
"ZTEST_LS06","9000","    5","    4","    1","20 %","TEST",
"[Totle]"," ","  150","   31","  119","79 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_LS07","N/A","   13","    4","    9","69 %","TEST_LS",
"[Totle]"," ","   13","    4","    9","69 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_MNK","N/A","   29","   16","   13","45 %","test program to",
"[Totle]"," ","   29","   16","   13","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_NN_01","N/A","   54","   28","   26","48 %","Program ZTEST_NN_01",
"[Totle]"," ","   54","   28","   26","48 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_NN_03","N/A","   88","   74","   14","16 %","Program ZTEST_NN_02",
"[Totle]"," ","   88","   74","   14","16 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_NOTEPAD","N/A","   46","   33","   13","28 %","Program ZTEST_NOTEPAD",
"[Totle]"," ","   46","   33","   13","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_NO_LEDGER_OBA1","N/A","   71","   66","    5"," 7 %","No Ledger",
"[Totle]"," ","   71","   66","    5"," 7 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_OBA1","N/A","   71","   66","    5"," 7 %","oba1 program",
"[Totle]"," ","   71","   66","    5"," 7 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_OBA1_LEDGER","N/A","   73","   68","    5"," 7 %","OBA1 with ledger",
"[Totle]"," ","   73","   68","    5"," 7 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_PASSW_SYNC","N/A","   19","    9","   10","53 %","",
"[Totle]"," ","   19","    9","   10","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_PERFORMANCE_SELECT_ALL","N/A","   50","   32","   18","36 %","Test Performance",
"[Totle]"," ","   50","   32","   18","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_PICTURE","N/A","  108","   76","   32","30 %","SAMPLE",
"ZTEST_PICTURE","0100","    5","    2","    3","60 %","AS",
"[Totle]"," ","  113","   78","   35","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_QRCODE_CWU_X","N/A","  837","  488","  349","42 %","Display QR code in abap",
"ZTEST_QRCODE_CWU_X","9000","    5","    4","    1","20 %","Show QR code",
"[Totle]"," ","  842","  492","  350","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_RM06ENBE","N/A","  365","  243","  122","33 %","Monitor Vendor Confirmations",
"[Totle]"," ","  365","  243","  122","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_SQL","N/A","   50","   32","   18","36 %","test sql report",
"[Totle]"," ","   50","   32","   18","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_SUB","N/A","   24","   10","   14","58 %","test sub",
"[Totle]"," ","   24","   10","   14","58 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_SUB1","N/A","  108","   77","   31","29 %","calling submitt pdf",
"[Totle]"," ","  108","   77","   31","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_UMA","N/A","8,104","6,233","1,871","23 %","test program",
"[Totle]"," ","8,104","6,233","1,871","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_UMK","N/A","  125","   16","  109","87 %","test for alv report read",
"[Totle]"," ","  125","   16","  109","87 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEST_ZIP","N/A","  124","   79","   45","36 %","sada",
"[Totle]"," ","  124","   79","   45","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEXTR02","N/A","  124","   96","   28","23 %","OSS307143 - TD607 Report header text long text assignement",
"[Totle]"," ","  124","   96","   28","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTEXTREP","N/A","   86","   64","   22","26 %","OSS307143: IW32: TD607 because of Operation text",
"[Totle]"," ","   86","   64","   22","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTRAN0001","N/A","   42","   38","    4","10 %","test",
"[Totle]"," ","   42","   38","    4","10 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTRAN0004","N/A","   32","   20","   12","38 %","test",
"[Totle]"," ","   32","   20","   12","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZTSTP","N/A","   10","    1","    9","90 %","test",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZUPLOAD_TO_EXCEL","N/A","   57","   35","   22","39 %","USING FUN MODULE UPLOAD THE DATA TO SAP",
"[Totle]"," ","   57","   35","   22","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZUPLOAD_TO_EXCEL2","N/A","   90","   45","   45","50 %","WORKING WITH UPLOAD",
"[Totle]"," ","   90","   45","   45","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZUSEREXIT","N/A","   85","   74","   11","13 %","WORKING WITH UPLOAD",
"[Totle]"," ","   85","   74","   11","13 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVBUVDEL","N/A","   51","   43","    8","16 %","OSS112311 Incomplete document after deletion of item (VBUV)",
"BDDIREKT","N/A","   19","    5","   14","74 %","OSS112311 Incomplete document after deletion of item (VBUV)",
"LV01APRO","N/A","   31","   14","   17","55 %","Include contains the values for the log types",
"RVDIREKT","N/A","  891","  673","  218","24 %","Direct Values",
"RVMESSAGE","N/A","   54","   38","   16","30 %","Direct Values",
"RVVBTYP","N/A","  116","   87","   29","25 %","Direct Values",
"TDOBJECTS","N/A","    6","    2","    4","67 %","Direct Values",
"[Totle]"," ","1,168","  862","  306","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVENKAT_DOWNLOAD_XLS_WITH_HEAD","N/A","  109","   77","   32","29 %","Report ZVENKAT_DOWNLOAD_XLS_WITH_HEAD",
"[Totle]"," ","  109","   77","   32","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVF02","N/A","   39","   34","    5","13 %","sample VF02",
"BDCRECX1","N/A","  256","  184","   72","28 %","sample VF02",
"[Totle]"," ","  295","  218","   77","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVK11","N/A","   61","   56","    5"," 8 %","EWE",
"BDCRECX1","N/A","  256","  184","   72","28 %","EWE",
"[Totle]"," ","  317","  240","   77","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVR013","N/A","  438","  358","   80","18 %","EXCEL OLE",
"OLE2INCL","N/A","    3","    1","    2","67 %","Include with TYPE Definition",
"[Totle]"," ","  441","  359","   82","19 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVWZ2AFFL","N/A","   87","   64","   23","26 %","OSS143734: repair report for C2 327",
"[Totle]"," ","   87","   64","   23","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVWZAFVC5","N/A","  248","  164","   84","34 %","OSS81936 Repair program Error_building_itab PM order",
"[Totle]"," ","  248","  164","   84","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVWZOKST0","N/A","  144","   99","   45","31 %","OSS120027: Correction servcice orders /resb (C2 327)",
"[Totle]"," ","  144","   99","   45","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZVWZOSKST0","N/A","  144","   99","   45","31 %","OSS120027: RESB status check",
"[Totle]"," ","  144","   99","   45","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZYSE_STOCK_VAL_PREV_PERIOD","N/A","1,025","  681","  344","34 %","Seed: Stock Valuation Report for Previous Period",
"[Totle]"," ","1,025","  681","  344","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZAB0004","N/A","   75","   36","   39","52 %","OSS 204841 - Fix error planning board  - CY831 Structure is",
"[Totle]"," ","   75","   36","   39","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZABRV","N/A","  186","  146","   40","22 %","OSS579461: No update of the settlement rule",
"[Totle]"," ","  186","  146","   40","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZBTCMON","N/A","1,752","  969","  783","45 %","ZZBTCMON",
"RPERFANA","N/A","    9","    5","    4","44 %","Include with Global Data for Performance Analysis",
"[Totle]"," ","1,761","  974","  787","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZEDLOCK","N/A","   20","    8","   12","60 %","remove edit lock",
"[Totle]"," ","   20","    8","   12","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZERGOBJ","N/A","  262","  184","   78","30 %","79847- Updating profitability segment in SD document",
"[Totle]"," ","  262","  184","   78","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZERLRE0","N/A","   48","   32","   16","33 %","OSS323048 - Correct SO: status= 'in process' although delive",
"[Totle]"," ","   48","   32","   16","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZFKREL0","N/A","   55","   32","   23","42 %","OSS127514: Correct Billing relevancy Sales orders",
"[Totle]"," ","   55","   32","   23","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZFMSDOREXCLUDE","N/A","   78","   60","   18","23 %","OSS768353: 768353",
"[Totle]"," ","   78","   60","   18","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZHU_HUMSEG_REPAIR","N/A","  237","  154","   83","35 %","ZZHU_HUMSEG_REPAIR",
"[Totle]"," ","  237","  154","   83","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZQMEL_DEFECTS_2","N/A","  106","   77","   29","27 %","Note 503432 - Status OSNO and DLFL are set: Correction repor",
"[Totle]"," ","  106","   77","   29","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZQMUR_REPAIR","N/A","   88","   73","   15","17 %","OSS30328+431828: Repair- Item number is missing on cause ove",
"[Totle]"," ","   88","   73","   15","17 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZQMUR_REPAIR2","N/A","   49","   40","    9","18 %","OSS30328+431828: Repair- Item number is missing on cause ove",
"[Totle]"," ","   49","   40","    9","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZRESET_REL","N/A","   72","   47","   25","35 %","AM: Reset released orders",
"[Totle]"," ","   72","   47","   25","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZTEST_INT_TAB","N/A","   62","   26","   36","58 %","test int tab field symbols",
"[Totle]"," ","   62","   26","   36","58 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZTFAKRS","N/A","  139","  110","   29","21 %","OSS414372: Reset status PTBL",
"[Totle]"," ","  139","  110","   29","21 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZTNCMDC","N/A","   10","    1","    9","90 %","OSS414372: Reset status PTBL",
"[Totle]"," ","   10","    1","    9","90 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZTOOLAK3","N/A","   32","   19","   13","41 %","OSS376888 - Conditions: Missing function keys for taxes",
"[Totle]"," ","   32","   19","   13","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZTRANS","N/A","   13","    5","    8","62 %","test program for BDC",
"[Totle]"," ","   13","    5","    8","62 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZUPDTJ01","N/A","   27","   12","   15","56 %","OSS0321551 -Maintenance of view V_TKEZU",
"[Totle]"," ","   27","   12","   15","56 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZZ","N/A","3,002","2,890","  112"," 4 %","test of BO  shit",
"[Totle]"," ","3,002","2,890","  112"," 4 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZZZZ","N/A","   25","    5","   20","80 %","ZZZZ",
"ADDI_TYPES_BUYING","N/A","   85","   44","   41","48 %","ZZZZ",
"ADDI_TYPES_DELIVERIES","N/A","   34","    5","   29","85 %","ZZZZ",
"ADDI_TYPES_GOODS_MOVEMENT","N/A","    9","    2","    7","78 %","ZZZZ",
"ADDI_TYPES_IDOC","N/A","  312","  219","   93","30 %","ZZZZ",
"ADDI_TYPES_SALES_ORDER","N/A","   58","   17","   41","71 %","ZZZZ",
"YSE_FM06PE02","N/A","1,744","1,366","  378","22 %","Smart Form Print Routines",
"YSE_FM06PF03","N/A","   27","   16","   11","41 %","Subroutines",
"YSE_FM06PF04","N/A","   23","   12","   11","48 %","Subroutines",
"YSE_FM06PF05","N/A","  137","   90","   47","34 %","Subroutines",
"YSE_FM06TOP","N/A","  872","  636","  236","27 %","Purchasing Smart Form Print Program: Data Declarations",
"[Totle]"," ","3,326","2,412","  914","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZZ_REPAIR_QMUR","N/A","   49","   40","    9","18 %","OSS308740: Repair 'TABLE_INVALID_INDEX' for notifications ->",
"[Totle]"," ","   49","   40","    9","18 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_CORRECT_NEGVAL","N/A","   84","   65","   19","23 %","OSS452667 - Runtime error DYNPRO_FIELD_CONVERSION in VA02/VA",
"RBONRART","N/A","  119","  111","    8"," 7 %","OSS452667 - Runtime error DYNPRO_FIELD_CONVERSION in VA02/VA",
"VBAPDATA","N/A","  640","  400","  240","38 %","OSS452667 - Runtime error DYNPRO_FIELD_CONVERSION in VA02/VA",
"[Totle]"," ","  843","  576","  267","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_DELETE_PLPO_RETURN","N/A","   76","   36","   40","53 %","OSS1365965 - Removing deletion indicators set by CA85N",
"[Totle]"," ","   76","   36","   40","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_ERLRE_CHANGE","N/A","  140","  120","   20","14 %","AM: Completion rule change for ICa ZAES + doc status update",
"[Totle]"," ","  140","  120","   20","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_PFCG_INCL","N/A","   35","    2","   33","94 %","Program ZZ_PFCG_INCL",
"ZZ_PFCG_INCLUDE","N/A","3,188","2,522","  666","21 %","Report ZZ_PFCG_INCLUDE",
"[Totle]"," ","3,223","2,524","  699","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_RR_TVUVF","N/A","  134","   63","   71","53 %","OSS1265438: Insert/delete RR incompletion settings in TVUV a",
"[Totle]"," ","  134","   63","   71","53 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_TEMP_UPDATE_EKKN_PRCTR","N/A","   44","   20","   24","55 %","Update PRCTR in EKKN Table (DESACTIVATED!)",
"[Totle]"," ","   44","   20","   24","55 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_TEMP_UPDATE_LIPS_ARKTX","N/A","   43","   15","   28","65 %","Temp program: Update LIPS table (Russia Go-LIVE) - MUST NOT",
"[Totle]"," ","   43","   15","   28","65 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"ZZ_TEMP_UPDATE_RSEG_EBELN","N/A","   65","   36","   29","45 %","Temp program: Update RSEG table (Russia Go-LIVE) - MUST NOT",
"[Totle]"," ","   65","   36","   29","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
