AM: Column headings for HR-reporting


MANDT	 WERKS	 ZREPTP	 ZCOLNR	 ZCOLHD
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 022	 Total Travel (OT)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 023	 TotalProductive(OT)
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 025	 Total Variance
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 026	 Performanc% -Varianc
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 027	 Performanc% +Varianc
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 100	 TotProduct(NormHr+OT
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 001	 TotalLabour(NormHr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 002	 Total Labour (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 003	 TotLabour(NormHr+OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 004	 Travel (Normal Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 005	 Total Travel (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 006	 TotTravel(NormHr+OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 007	 TotalProd (NormHr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 008	 TotalProd (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 009	 TotProd (NormHr+OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 010	 Training (Normal Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 011	 Training (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 012	 Meeting
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 013	 Meeting (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 014	 Travel - NP
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 015	 Travel - NP (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 016	 Customer Visit
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 017	 Administration
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 018	 Branch Maintenance
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 019	 Total NP (Normal Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 020	 Total NP (OT)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 022	 Productivity %
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 023	 Service Utilization%
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 100	 Sick (Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 101	 Accident (Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 102	 Rest (Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 103	 Lieu Day (Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 104	 Holiday / Leave (Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 105	 Public Holiday (Hr)
100	 CN61	 PRODUCTIVITY AND UTILIZATION	 106	 Total NP (NormHr+OT)
100	 CN71	 TIME REPORT	 001	 Labour Norm Site
100	 CN71	 TIME REPORT	 002	 Labour Norm SiteOT
100	 CN71	 TIME REPORT	 003	 Labour Normal Travel
100	 CN71	 TIME REPORT	 004	 Labour NormTravelOT
100	 CN71	 TIME REPORT	 005	 Labour Normal WS
100	 CN71	 TIME REPORT	 006	 Labour Normal WS OT
100	 CN71	 TIME REPORT	 007	 Labour Travel
100	 CN71	 TIME REPORT	 008	 Labour Travel OT
100	 CN71	 TIME REPORT	 009	 Travel Allowance
100	 CN71	 TIME REPORT	 010	 Overnight Stay
100	 CN71	 TIME REPORT	 011	 TechnicalSpecialist
100	 CN71	 TIME REPORT	 012	 TechniclSpecialistOT
100	 CN71	 TIME REPORT	 013	 Process&MeasSpeci
100	 CN71	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 CN71	 TIME REPORT	 015	 Distance [km]
100	 CN71	 TIME REPORT	 016	 Additional exp [LCU]
100	 CN71	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 CN71	 TIME REPORT	 018	 Standby time
100	 CN71	 TIME REPORT	 019	 Standby time OT
100	 CN71	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 CN71	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 CN71	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 CN71	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 CN71	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 CN71	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 CN71	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 CN71	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 CN71	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 CN71	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 CN71	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 CN71	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 CN71	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 CN71	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 CN71	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 CN71	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 CN71	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 CN71	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 CN71	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 CPRA	 HR REPORT	 001	 Normaltid - Tot
100	 CPRA	 HR REPORT	 002	 Ordin. tid - Arbete
100	 CPRA	 HR REPORT	 003	 Ordin. tid - Restid
100	 CPRA	 HR REPORT	 004	 Fr#nvaro
100	 CPRA	 HR REPORT	 005	 #vertid - Tot
100	 CPRA	 HR REPORT	 006	 #vertid Ar. - Vardag
100	 CPRA	 HR REPORT	 007	 #vertid Ar. - Helg
100	 CPRA	 HR REPORT	 008	 #vertid Re. - Vardag
100	 CPRA	 HR REPORT	 009	 #vertid Re. - Helg
100	 CPRA	 HR REPORT	 010	 Privatkm
100	 CPRA	 HR REPORT	 011	 Km
100	 CPRA	 HR REPORT	 012	 Trakt
100	 CPRA	 HR REPORT	 013	 Utryckningstill#gg
100	 CPRA	 HR REPORT	 021	 Total Confirmation
100	 CPRA	 SALARY-REPORT	 001	 600
100	 CPRA	 SALARY-REPORT	 002	 200
100	 CPRA	 SALARY-REPORT	 003	 202
100	 CPRA	 SALARY-REPORT	 004	 210
100	 CPRA	 SALARY-REPORT	 005	 212
100	 CPRA	 SALARY-REPORT	 006	 843
100	 CPRA	 SALARY-REPORT	 007	 844
100	 CPRA	 SALARY-REPORT	 008	 221
100	 CPRA	 SALARY-REPORT	 009	 750
100	 CPRA	 SALARY-REPORT	 010	 550
100	 CPRA	 SALARY-REPORT	 011	 400
100	 CPRA	 SALARY-REPORT	 012	 400
100	 CPRA	 SALARY-REPORT	 013	 400
100	 CPRA	 SALARY-REPORT	 014	 300
100	 CPRA	 SALARY-REPORT	 015	 400
100	 CPRA	 SALARY-REPORT	 016	 570
100	 CPRA	 SALARY-REPORT	 017	 640
100	 CPRA	 SALARY-REPORT	 018	 610
100	 CPRA	 SALARY-REPORT	 019	 540
100	 CPRA	 SALARY-REPORT	 020	 530
100	 CPRA	 SALARY-REPORT	 100	 510
100	 CPRA	 SALARY-REPORT	 101	 670
100	 CPRA	 SALARY-REPORT	 102	 850
100	 CPRA	 SALARY-REPORT	 103	 851
100	 CPRA	 SALARY-REPORT	 104	 852
100	 CPRA	 SALARY-REPORT	 105	 853
100	 CPRA	 SALARY-REPORT	 106	 A602
100	 ESAA	 HORAS TECNICOS	 100	 Horas Maquina
100	 ESAA	 HORAS TECNICOS	 110	 Horas Viaje
100	 ESAA	 HORAS TECNICOS	 120	 Formacion
100	 ESAA	 HORAS TECNICOS	 130	 Reuniones en Delegac
100	 ESAA	 HORAS TECNICOS	 140	 Vacaciones
100	 ESAA	 HORAS TECNICOS	 150	 Enfermedad
100	 ESAA	 HORAS TECNICOS	 160	 Reunion con Comite
100	 ESAA	 HORAS TECNICOS	 170	 Dia de Fiesta
100	 ESAA	 LIQUIDACION GASTOS	 001	 Dietas
100	 ESAA	 LIQUIDACION GASTOS	 002	 Hotel C/FRA
100	 ESAA	 LIQUIDACION GASTOS	 003	 Hotel Sin/FRA
100	 ESAA	 LIQUIDACION GASTOS	 004	 Varios
100	 ESAA	 LIQUIDACION GASTOS	 005	 Kilometros
100	 ESAA	 LIQUIDACION GASTOS	 006	 Kilometros/prop
100	 ESAA	 LIQUIDACION GASTOS	 008	 Horas Maquina
100	 ESAA	 LIQUIDACION GASTOS	 009	 Horas Viaje
100	 ESAA	 LIQUIDACION GASTOS	 010	 Total Horas
100	 ESAA	 LIQUIDACION GASTOS	 011	 Dietas desayuno
100	 ESAA	 LIQUIDACION GASTOS	 021	 Dietas EUR
100	 ESAA	 LIQUIDACION GASTOS	 022	 Coste KM
100	 ESAA	 LIQUIDACION GASTOS	 023	 KM Exento
100	 ESAA	 LIQUIDACION GASTOS	 024	 KM Cotiza
100	 ESAA	 LIQUIDACION GASTOS	 025	 Dietas desayuno
100	 ESAA	 LIQUIDACION GASTOS	 026	 Total EUR
100	 GBAA	 HR REPORT	 001	 Basic Hours
100	 GBAA	 HR REPORT	 002	 Travel time @ 1.0
100	 GBAA	 HR REPORT	 003	 Overtime 1*5
100	 GBAA	 HR REPORT	 004	 Overtime 2*0
100	 GBAA	 HR REPORT	 005	 Offshore
100	 GBAA	 HR REPORT	 006	 Offshore O/T
100	 GBAA	 HR REPORT	 007	 Offshore D/R
100	 GBAA	 HR REPORT	 008	 GAP Hrs
100	 GBAA	 HR REPORT	 009	 GAP Offshore
100	 GBAA	 HR REPORT	 010	 Non Prod
100	 HK04	 TIME REPORT	 001	 Labour Norm Site
100	 HK04	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK04	 TIME REPORT	 003	 Labour Normal Travel
100	 HK04	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK04	 TIME REPORT	 005	 Labour Normal WS
100	 HK04	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK04	 TIME REPORT	 007	 Labour Travel
100	 HK04	 TIME REPORT	 008	 Labour Travel OT
100	 HK04	 TIME REPORT	 009	 Travel Allowance
100	 HK04	 TIME REPORT	 010	 Overnight Stay
100	 HK04	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK04	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK04	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK04	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK04	 TIME REPORT	 015	 Distance [km]
100	 HK04	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK04	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK04	 TIME REPORT	 018	 Standby time
100	 HK04	 TIME REPORT	 019	 Standby time OT
100	 HK04	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK04	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK04	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK04	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK04	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK04	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK04	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK04	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK04	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK04	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK04	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK04	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK04	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK04	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK04	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK04	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK04	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK04	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK04	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK11	 TIME REPORT	 001	 Labour Norm Site
100	 HK11	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK11	 TIME REPORT	 003	 Labour Normal Travel
100	 HK11	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK11	 TIME REPORT	 005	 Labour Normal WS
100	 HK11	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK11	 TIME REPORT	 007	 Labour Travel
100	 HK11	 TIME REPORT	 008	 Labour Travel OT
100	 HK11	 TIME REPORT	 009	 Travel Allowance
100	 HK11	 TIME REPORT	 010	 Overnight Stay
100	 HK11	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK11	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK11	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK11	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK11	 TIME REPORT	 015	 Distance [km]
100	 HK11	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK11	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK11	 TIME REPORT	 018	 Standby time
100	 HK11	 TIME REPORT	 019	 Standby time OT
100	 HK11	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK11	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK11	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK11	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK11	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK11	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK11	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK11	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK11	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK11	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK11	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK11	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK11	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK11	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK11	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK11	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK11	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK11	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK11	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK12	 TIME REPORT	 001	 Labour Norm Site
100	 HK12	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK12	 TIME REPORT	 003	 Labour Normal Travel
100	 HK12	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK12	 TIME REPORT	 005	 Labour Normal WS
100	 HK12	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK12	 TIME REPORT	 007	 Labour Travel
100	 HK12	 TIME REPORT	 008	 Labour Travel OT
100	 HK12	 TIME REPORT	 009	 Travel Allowance
100	 HK12	 TIME REPORT	 010	 Overnight Stay
100	 HK12	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK12	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK12	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK12	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK12	 TIME REPORT	 015	 Distance [km]
100	 HK12	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK12	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK12	 TIME REPORT	 018	 Standby time
100	 HK12	 TIME REPORT	 019	 Standby time OT
100	 HK12	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK12	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK12	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK12	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK12	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK12	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK12	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK12	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK12	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK12	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK12	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK12	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK12	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK12	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK12	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK12	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK12	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK12	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK12	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK13	 TIME REPORT	 001	 Labour Norm Site
100	 HK13	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK13	 TIME REPORT	 003	 Labour Normal Travel
100	 HK13	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK13	 TIME REPORT	 005	 Labour Normal WS
100	 HK13	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK13	 TIME REPORT	 007	 Labour Travel
100	 HK13	 TIME REPORT	 008	 Labour Travel OT
100	 HK13	 TIME REPORT	 009	 Travel Allowance
100	 HK13	 TIME REPORT	 010	 Overnight Stay
100	 HK13	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK13	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK13	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK13	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK13	 TIME REPORT	 015	 Distance [km]
100	 HK13	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK13	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK13	 TIME REPORT	 018	 Standby time
100	 HK13	 TIME REPORT	 019	 Standby time OT
100	 HK13	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK13	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK13	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK13	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK13	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK13	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK13	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK13	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK13	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK13	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK13	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK13	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK13	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK13	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK13	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK13	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK13	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK13	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK13	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK14	 TIME REPORT	 001	 Labour Norm Site
100	 HK14	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK14	 TIME REPORT	 003	 Labour Normal Travel
100	 HK14	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK14	 TIME REPORT	 005	 Labour Normal WS
100	 HK14	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK14	 TIME REPORT	 007	 Labour Travel
100	 HK14	 TIME REPORT	 008	 Labour Travel OT
100	 HK14	 TIME REPORT	 009	 Travel Allowance
100	 HK14	 TIME REPORT	 010	 Overnight Stay
100	 HK14	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK14	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK14	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK14	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK14	 TIME REPORT	 015	 Distance [km]
100	 HK14	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK14	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK14	 TIME REPORT	 018	 Standby time
100	 HK14	 TIME REPORT	 019	 Standby time OT
100	 HK14	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK14	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK14	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK14	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK14	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK14	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK14	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK14	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK14	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK14	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK14	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK14	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK14	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK14	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK14	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK14	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK14	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK14	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK14	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK15	 TIME REPORT	 001	 Labour Norm Site
100	 HK15	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK15	 TIME REPORT	 003	 Labour Normal Travel
100	 HK15	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK15	 TIME REPORT	 005	 Labour Normal WS
100	 HK15	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK15	 TIME REPORT	 007	 Labour Travel
100	 HK15	 TIME REPORT	 008	 Labour Travel OT
100	 HK15	 TIME REPORT	 009	 Travel Allowance
100	 HK15	 TIME REPORT	 010	 Overnight Stay
100	 HK15	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK15	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK15	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK15	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK15	 TIME REPORT	 015	 Distance [km]
100	 HK15	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK15	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK15	 TIME REPORT	 018	 Standby time
100	 HK15	 TIME REPORT	 019	 Standby time OT
100	 HK15	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK15	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK15	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK15	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK15	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK15	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK15	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK15	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK15	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK15	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK15	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK15	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK15	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK15	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK15	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
100	 HK15	 TIME REPORT CONSOLIDATED	 016	 Additional exp [LCU]
100	 HK15	 TIME REPORT CONSOLIDATED	 017	 Travel Allowa [LCU]
100	 HK15	 TIME REPORT CONSOLIDATED	 018	 Standby time
100	 HK15	 TIME REPORT CONSOLIDATED	 019	 Standby time OT
100	 HK16	 TIME REPORT	 001	 Labour Norm Site
100	 HK16	 TIME REPORT	 002	 Labour Norm SiteOT
100	 HK16	 TIME REPORT	 003	 Labour Normal Travel
100	 HK16	 TIME REPORT	 004	 Labour NormTravelOT
100	 HK16	 TIME REPORT	 005	 Labour Normal WS
100	 HK16	 TIME REPORT	 006	 Labour Normal WS OT
100	 HK16	 TIME REPORT	 007	 Labour Travel
100	 HK16	 TIME REPORT	 008	 Labour Travel OT
100	 HK16	 TIME REPORT	 009	 Travel Allowance
100	 HK16	 TIME REPORT	 010	 Overnight Stay
100	 HK16	 TIME REPORT	 011	 TechnicalSpecialist
100	 HK16	 TIME REPORT	 012	 TechniclSpecialistOT
100	 HK16	 TIME REPORT	 013	 Process&MeasSpeci
100	 HK16	 TIME REPORT	 014	 Process&MeasSpeciOT
100	 HK16	 TIME REPORT	 015	 Distance [km]
100	 HK16	 TIME REPORT	 016	 Additional exp [LCU]
100	 HK16	 TIME REPORT	 017	 Travel Allowa [LCU]
100	 HK16	 TIME REPORT	 018	 Standby time
100	 HK16	 TIME REPORT	 019	 Standby time OT
100	 HK16	 TIME REPORT CONSOLIDATED	 001	 Labour Norm Site
100	 HK16	 TIME REPORT CONSOLIDATED	 002	 Labour Norm SiteOT
100	 HK16	 TIME REPORT CONSOLIDATED	 003	 Labour Normal Travel
100	 HK16	 TIME REPORT CONSOLIDATED	 004	 Labour NormTravelOT
100	 HK16	 TIME REPORT CONSOLIDATED	 005	 Labour Normal WS
100	 HK16	 TIME REPORT CONSOLIDATED	 006	 Labour Normal WS OT
100	 HK16	 TIME REPORT CONSOLIDATED	 007	 Labour Travel
100	 HK16	 TIME REPORT CONSOLIDATED	 008	 Labour Travel OT
100	 HK16	 TIME REPORT CONSOLIDATED	 009	 Travel Allowance
100	 HK16	 TIME REPORT CONSOLIDATED	 010	 Overnight Stay
100	 HK16	 TIME REPORT CONSOLIDATED	 011	 TechnicalSpecialist
100	 HK16	 TIME REPORT CONSOLIDATED	 012	 TechniclSpecialistOT
100	 HK16	 TIME REPORT CONSOLIDATED	 013	 Process&MeasSpeci
100	 HK16	 TIME REPORT CONSOLIDATED	 014	 Process&MeasSpeciOT
100	 HK16	 TIME REPORT CONSOLIDATED	 015	 Distance [km]
