AM: Group Activity types for Confirmation


MANDT	 WERKS	 ZREPTP	 LEARR	 GRUND	 ZCOLNR	 ZCOLNR2	 ZCOLNR3	 ZCOLNR4	 ZCOLNR5
X	 X	 X	 X	 X	 	 	 	 	
MANDT-CLNT(3)	 WERKS-CHAR(4)	 CHAR50-CHAR(50)	 LSTAR-CHAR(6)	 CO_AGRND-CHAR(4)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)
100	 CN20	 PRODUCTIVE HOURS GM 2	 ZAM060	 0004	 105	 	 	 	
100	 CN20	 PRODUCTIVE HOURS GM 2	 ZAM060	 0005	 106	 	 	 	
100	 CN20	 PRODUCTIVE HOURS GM 2	 ZAM060	 0006	 107	 	 	 	
100	 CN20	 PRODUCTIVE KM LCU AU	 ZAM026	 	 004	 	 	 	
100	 CN20	 PRODUCTIVE KM LCU AU	 ZAM027	 	 005	 	 	 	
100	 CN20	 PRODUCTIVE KM LCU AU	 ZAM049	 	 001	 	 	 	
100	 CN20	 PRODUCTIVE KM LCU AU	 ZAM050	 	 002	 	 	 	
100	 CN20	 PRODUCTIVE KM LCU AU	 ZAM051	 	 003	 	 	 	
100	 CN20	 周末加班200％	 ZAM001	 0002	 001	 	 	 	
100	 CN20	 周末加班200％	 ZAM004	 0002	 002	 	 	 	
100	 CN20	 周末加班200％	 ZAM007	 0002	 003	 	 	 	
100	 CN20	 周末加班200％	 ZAM025	 0002	 004	 	 	 	
100	 CN20	 周末加班200％	 ZAM026	 0002	 005	 	 	 	
100	 CN20	 周末加班200％	 ZAM027	 0002	 006	 	 	 	
100	 CN20	 周末加班200％	 ZAM034	 0002	 007	 	 	 	
100	 CN20	 周末加班200％	 ZAM035	 0002	 008	 	 	 	
100	 CN20	 周末加班200％	 ZAM044	 0002	 009	 	 	 	
100	 CN20	 周末加班200％	 ZAM049	 0002	 010	 	 	 	
100	 CN20	 周末加班200％	 ZAM050	 0002	 011	 	 	 	
100	 CN20	 周末加班200％	 ZAM051	 0002	 012	 	 	 	
100	 CN20	 周末加班200％	 ZAM054	 0002	 013	 	 	 	
100	 CN20	 周末加班200％	 ZAM055	 0002	 014	 	 	 	
100	 CN20	 周末加班200％	 ZAM056	 0002	 015	 	 	 	
100	 CN20	 周末加班200％	 ZAM057	 0002	 016	 	 	 	
100	 CN20	 周末加班200％	 ZAM058	 0002	 017	 	 	 	
100	 CN20	 周末加班200％	 ZAM059	 0002	 018	 	 	 	
100	 CN20	 周末加班200％	 ZAM060	 0002	 019	 	 	 	
100	 CN20	 周末加班200％	 ZNP002	 0002	 020	 	 	 	
100	 CN20	 周末加班200％	 ZNP003	 0002	 100	 	 	 	
100	 CN20	 周末加班200％	 ZNP004	 0002	 101	 	 	 	
100	 CN20	 周末加班200％	 ZNP005	 0002	 102	 	 	 	
100	 CN20	 周末加班200％	 ZNP006	 0002	 103	 	 	 	
100	 CN20	 周末加班200％	 ZNP007	 0002	 104	 	 	 	
100	 CN20	 周末加班200％	 ZNP015	 0002	 105	 	 	 	
100	 CN20	 周末加班200％	 ZNP016	 0002	 106	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM001	 0002	 001	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM004	 0002	 002	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM007	 0002	 003	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM025	 0002	 004	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM026	 0002	 005	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM027	 0002	 006	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM034	 0002	 007	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM035	 0002	 008	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM044	 0002	 009	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM049	 0002	 010	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM050	 0002	 011	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM051	 0002	 012	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM054	 0002	 013	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM055	 0002	 014	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM056	 0002	 015	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM057	 0002	 016	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM058	 0002	 017	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM059	 0002	 018	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZAM060	 0002	 019	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP002	 0002	 020	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP003	 0002	 100	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP004	 0002	 101	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP005	 0002	 102	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP006	 0002	 103	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP007	 0002	 104	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP015	 0002	 105	 	 	 	
100	 CN20	 周末加班200％ - CONSOLIDATED	 ZNP016	 0002	 106	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM001	 0003	 001	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM004	 0003	 002	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM007	 0003	 003	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM025	 0003	 004	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM026	 0003	 005	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM027	 0003	 006	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM034	 0003	 007	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM035	 0003	 008	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM044	 0003	 009	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM049	 0003	 010	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM050	 0003	 011	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM051	 0003	 012	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM054	 0003	 013	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM055	 0003	 014	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM056	 0003	 015	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM057	 0003	 016	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM058	 0003	 017	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM059	 0003	 018	 	 	 	
100	 CN20	 国定假日加班300％	 ZAM060	 0003	 019	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP002	 0003	 020	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP003	 0003	 100	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP004	 0003	 101	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP005	 0003	 102	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP006	 0003	 103	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP007	 0003	 104	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP015	 0003	 105	 	 	 	
100	 CN20	 国定假日加班300％	 ZNP016	 0003	 106	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM001	 0003	 001	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM004	 0003	 002	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM007	 0003	 003	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM025	 0003	 004	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM026	 0003	 005	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM027	 0003	 006	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM034	 0003	 007	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM035	 0003	 008	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM044	 0003	 009	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM049	 0003	 010	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM050	 0003	 011	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM051	 0003	 012	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM054	 0003	 013	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM055	 0003	 014	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM056	 0003	 015	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM057	 0003	 016	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM058	 0003	 017	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM059	 0003	 018	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZAM060	 0003	 019	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP002	 0003	 020	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP003	 0003	 100	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP004	 0003	 101	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP005	 0003	 102	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP006	 0003	 103	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP007	 0003	 104	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP015	 0003	 105	 	 	 	
100	 CN20	 国定假日加班300％ - CONSOLIDATED	 ZNP016	 0003	 106	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM001	 0001	 001	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM004	 0001	 002	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM007	 0001	 003	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM025	 0001	 004	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM026	 0001	 005	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM027	 0001	 006	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM034	 0001	 007	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM035	 0001	 008	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM044	 0001	 009	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM049	 0001	 010	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM050	 0001	 011	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM051	 0001	 012	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM054	 0001	 013	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM055	 0001	 014	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM056	 0001	 015	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM057	 0001	 016	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM058	 0001	 017	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM059	 0001	 018	 	 	 	
100	 CN20	 正常工作日加班150%	 ZAM060	 0001	 019	 	 	 	
100	 CN20	 正常工作日加班150%	 ZNP002	 0001	 020	 	 	 	
100	 CN20	 正常工作日加班150%	 ZNP003	 0001	 100	 	 	 	
100	 CN20	 正常工作日加班150%	 ZNP004	 0001	 101	 	 	 	
100	 CN20	 正常工作日加班150%	 ZNP005	 0001	 102	 	 	 	
100	 CN20	 正常工作日加班150%	 ZNP006	 0001	 103	 	 	 	
100	 CN20	 正常工作日加班150%	 ZNP007	 0001	 104	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM001	 0001	 001	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM004	 0001	 002	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM007	 0001	 003	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM025	 0001	 004	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM026	 0001	 005	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM027	 0001	 006	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM034	 0001	 007	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM035	 0001	 008	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM044	 0001	 009	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM049	 0001	 010	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM050	 0001	 011	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM051	 0001	 012	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM054	 0001	 013	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM055	 0001	 014	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM056	 0001	 015	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM057	 0001	 016	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM058	 0001	 017	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM059	 0001	 018	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZAM060	 0001	 019	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP002	 0001	 020	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP003	 0001	 100	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP004	 0001	 101	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP005	 0001	 102	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP006	 0001	 103	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP007	 0001	 104	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP015	 0001	 105	 	 	 	
100	 CN20	 正常工作日加班150% - CONSOLIDATED	 ZNP016	 0001	 106	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP002	 	 012	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 	 001	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0001	 003	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0003	 003	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0004	 003	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0006	 002	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP003	 0007	 002	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP004	 	 010	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 	 004	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0001	 006	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0003	 006	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0004	 006	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0006	 005	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP005	 0007	 005	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP006	 	 101	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP007	 	 016	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP008	 	 100	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP012	 	 102	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP013	 	 018	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP015	 	 011	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 	 007	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0001	 009	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0003	 009	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0004	 009	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0006	 008	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP016	 0007	 008	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP027	 	 020	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE	 ZNP028	 	 020	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP002	 	 012	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 	 001	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0001	 003	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0003	 003	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0004	 003	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0006	 002	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP003	 0007	 002	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP004	 	 010	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 	 004	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0001	 006	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0003	 006	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0004	 006	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0006	 005	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP005	 0007	 005	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP006	 	 101	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP007	 	 016	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP008	 	 100	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP012	 	 102	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP013	 	 018	 	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP015	 	 011	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 	 007	 013	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0001	 009	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0003	 009	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0004	 009	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0006	 008	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP016	 0007	 008	 014	 	 	
100	 CN61	 NON-PRODUCTIVE AND ABSENCE - OVERVIEW	 ZNP027	 	 020	 	 	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 	 001	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0001	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0002	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0003	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0004	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0005	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0006	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM001	 0007	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 	 007	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0001	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0002	 010	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0003	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0004	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0005	 010	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0006	 008	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM004	 0007	 008	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 	 001	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0001	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0002	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0003	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0004	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0005	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0006	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM007	 0007	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 	 007	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0001	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0002	 010	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0003	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0004	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0005	 010	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0006	 008	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM025	 0007	 008	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 	 001	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0001	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0002	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0003	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0004	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0005	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0006	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM034	 0007	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 	 001	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0001	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0002	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0003	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0004	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0005	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0006	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZAM044	 0007	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS	 ZNP001	 	 016	 	 	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 	 001	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0001	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0002	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0003	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0004	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0005	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0006	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM001	 0007	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 	 007	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0001	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0002	 010	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0003	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0004	 009	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0005	 010	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0006	 008	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM004	 0007	 008	 011	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 	 001	 013	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0001	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0002	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0003	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0004	 003	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0005	 004	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0006	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM007	 0007	 002	 005	 100	 	
100	 CN61	 PRODUCTIVE HOURS - OVERVIEW	 ZAM025	 	 007	 013	 100	 	
