DBI: Format Detail Structure


FORMAT_NO	 COLUMN_NO	 COLUMN_NME	 MAX_LENGTH	 SOURCE_TYP	 SOURCE_VAL	 DEFAULT_V
43	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
43	 0170	 RESERVE	 0100	 	 	
43	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
43	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
43	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
43	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
43	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
43	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
43	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
43	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
43	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
43	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
43	 0280	 BENEFICIARY ACCOUNT	 0013	 TABLE	 REGUH-ZBNKN	
43	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
43	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
43	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
43	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
43	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
43	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
43	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
43	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
43	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
43	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
43	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 FUNCTION	 FN_BBCC_NG	
43	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 FUNCTION	 FN_BBCCT_NG	
43	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
43	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
43	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
43	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
43	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
43	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
43	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
43	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
43	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
43	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
43	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
43	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
43	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
43	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
43	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
43	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
43	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
43	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
43	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
43	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
43	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
43	 0620	 ORDER DATE	 0008	 	 	
43	 0630	 TRANSACTION TYPE	 0003	 	 	
43	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
43	 0650	 NO OF WTX RECORD	 0010	 	 	
43	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
43	 0670	 RESERVE	 0100	 	 	
44	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
44	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
44	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
44	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
44	 0050	 PAYMENT MODE	 0003	 	 REN	
44	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
44	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
44	 0080	 SINGLE DEBIT FLAG	 0001	 	 N	
44	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
44	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
44	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
44	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
44	 0130	 BUSINESS CATEGORY	 0003	 	 	
44	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
44	 0150	 SCHEDULE DATE	 0008	 	 	
44	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
44	 0170	 RESERVE	 0100	 	 	
44	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
44	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
44	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
44	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
44	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
44	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
44	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
44	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
44	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
44	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
44	 0280	 BENEFICIARY ACCOUNT	 0035	 TABLE	 REGUH-ZBNKN	
44	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
44	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
44	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
44	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
44	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
44	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
44	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
44	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
44	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
44	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
44	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 FUNCTION	 FN_BBCC_NG	
44	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 FUNCTION	 FN_BBCCT_NG	
44	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
44	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
44	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
44	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
44	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
44	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
44	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
44	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
44	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
44	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
44	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
44	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
44	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
44	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
44	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
44	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
44	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
44	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
44	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
44	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
44	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
44	 0620	 ORDER DATE	 0008	 	 	
44	 0630	 TRANSACTION TYPE	 0003	 	 	
44	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
44	 0650	 NO OF WTX RECORD	 0010	 	 	
44	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
44	 0670	 RESERVE	 0100	 	 	
45	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
45	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
45	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
45	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
45	 0050	 PAYMENT MODE	 0003	 	 IBP	
45	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
45	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
45	 0080	 SINGLE DEBIT FLAG	 0001	 	 Y	
45	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
45	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
45	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
45	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
45	 0130	 BUSINESS CATEGORY	 0003	 	 	
45	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
45	 0150	 SCHEDULE DATE	 0008	 	 	
45	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
45	 0170	 RESERVE	 0100	 	 	
45	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
45	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
45	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
45	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
45	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
45	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
45	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
45	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
45	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
45	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
45	 0280	 BENEFICIARY ACCOUNT	 0025	 TABLE	 REGUH-ZBNKN	
45	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
45	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
45	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
45	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
45	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
45	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
45	 0350	 BENEFICIARY BRANCH CODE	 0012	 	 	
45	 0360	 BENEFICIARY BRANCH NAME	 0070	 TABLE	 REGUH-BNKN1	
45	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
45	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
45	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 	 	
45	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 	 	
45	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
45	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
45	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
45	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
45	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
45	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
45	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
45	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
45	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
45	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
45	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
45	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
45	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
45	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
45	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
45	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
45	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
45	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
45	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
45	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
45	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
45	 0620	 ORDER DATE	 0008	 	 	
45	 0630	 TRANSACTION TYPE	 0003	 	 	
45	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
45	 0650	 NO OF WTX RECORD	 0010	 	 	
45	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
45	 0670	 RESERVE	 0100	 	 	
46	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
46	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
46	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
46	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
46	 0050	 PAYMENT MODE	 0003	 	 IBP	
46	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
46	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
46	 0080	 SINGLE DEBIT FLAG	 0001	 	 Y	
46	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
46	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
46	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
46	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
46	 0130	 BUSINESS CATEGORY	 0003	 	 	
46	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
46	 0150	 SCHEDULE DATE	 0008	 	 	
46	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
46	 0170	 RESERVE	 0100	 	 	
46	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
46	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
46	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
46	 0210	 PAYMENT DETAILS LINE 2	 0040	 FUNCTION	 FN_PDL2	
46	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
46	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
46	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
46	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
46	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
46	 0270	 BENEFICIARY NAME	 0140	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
46	 0280	 BENEFICIARY ACCOUNT	 0025	 	 Please issue VND in cash	
46	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
46	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
46	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
46	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
46	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
46	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
46	 0350	 BENEFICIARY BRANCH CODE	 0012	 	 	
46	 0360	 BENEFICIARY BRANCH NAME	 0070	 TABLE	 REGUH-BNKN1	
46	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
46	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
46	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 	 	
46	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 	 	
46	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
46	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
46	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
46	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
46	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
46	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
46	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
46	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
46	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
46	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
46	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
46	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
46	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
46	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
46	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
46	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
46	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
46	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
46	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
46	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
46	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
46	 0620	 ORDER DATE	 0008	 	 	
46	 0630	 TRANSACTION TYPE	 0003	 	 	
46	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
46	 0650	 NO OF WTX RECORD	 0010	 	 	
46	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
46	 0670	 RESERVE	 0100	 	 	
47	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
47	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
47	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
47	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
47	 0050	 PAYMENT MODE	 0003	 	 EPC	
47	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
47	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
47	 0080	 SINGLE DEBIT FLAG	 0001	 	 	
47	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
47	 0100	 TRANSACTION DATE	 0008	 TABLE	 REGUH-VALUT+6(2),REGUH-VALUT+4(2),REGUH-VALUT+0(4)	
47	 0110	 TRANSACTION DATE TYPE	 0002	 	 	
47	 0120	 BULK REFERENCE/ORDERER REFERENCE	 0035	 FUNCTION	 FN_BULK	
47	 0130	 BUSINESS CATEGORY	 0003	 	 	
47	 0140	 BUSINESS DESCRIPTIONS	 0035	 	 	
47	 0150	 SCHEDULE DATE	 0008	 	 	
47	 0160	 RESTRICTED PAYMENT FLAG	 0001	 FUNCTION	 FN_RPF	
47	 0170	 RESERVE	 0100	 	 	
47	 0180	 TRANSACTION AMOUNT	 0015	 FUNCTION	 FN_TA	
47	 0190	 PAYMENT INSTRUCTIONS	 0008	 TABLE	 REGUH-DTAWS	
47	 0200	 PAYMENT DETAILS LINE 1	 0035	 FUNCTION	 FN_PDL1	
47	 0210	 PAYMENT DETAILS LINE 2	 0035	 FUNCTION	 FN_PDL2	
47	 0220	 PAYMENT DETAILS LINE 3	 0035	 FUNCTION	 FN_PDL3	
47	 0230	 PAYMENT DETAILS LINE 4	 0035	 FUNCTION	 FN_PDL4	
47	 0240	 SPECIAL INSTRUCTIONS LINE1	 0035	 TABLE	 BSEG-SGTXT+0(35)	
47	 0250	 SPECIAL INSTRUCTIONS LINE2	 0035	 TABLE	 BSEG-SGTXT+35(15)	
47	 0260	 BENEFICIARY CODE	 0012	 FUNCTION	 FN_BEN	
47	 0270	 BENEFICIARY NAME	 0035	 TABLE	 BSEC-NAME1,,BSEC-NAME2	 ADRC-NAME1,,ADRC-NAME2
47	 0280	 BENEFICIARY ACCOUNT	 0016	 TABLE	 REGUH-ZBNKN	
47	 0290	 BANEFICIARY ACCOUNT CCY	 0003	 	 	
47	 0300	 BENEFICIARY ACCOUNT TYPE	 0035	 	 	
47	 0310	 BENEFICIARY ADDRESS LINE1	 0035	 	 	
47	 0320	 BENEFICIARY ADDRESS LINE2	 0035	 	 	
47	 0330	 BENEFICIARY ADDRESS LINE3	 0035	 	 	
47	 0340	 BENEFICIARY COUNTRY OF RESIDENCE	 0002	 TABLE	 REGUH-ZLAND	
47	 0350	 BENEFICIARY BRANCH CODE	 0010	 	 	
47	 0360	 BENEFICIARY BRANCH NAME	 0035	 TABLE	 REGUH-BNKN1	
47	 0370	 BENEFICIARY BANK NAME	 0035	 TABLE	 BNKA-BANKA	
47	 0380	 BENEFICIARY BANK SWIFT	 0011	 	 	
47	 0390	 BENEFICIARY BANK CLEARING CODE	 0012	 FUNCTION	 FN_BBCC_NG	
47	 0400	 BENEFICIARY BANK CLEARING CODE T	 0035	 FUNCTION	 FN_BBCCT_NG	
47	 0410	 BENEFICIARY BANK ADDRESS LINE 1	 0035	 TABLE	 BNKA-BRNCH	
47	 0420	 BENEFICIARY BANK ADDRESS LINE 2	 0035	 TABLE	 BNKA-STRAS	
47	 0430	 BENEFICIARY BANK ADDRESS LINE 3	 0035	 TABLE	 BNKA-PROVZ,,BNKA-ORT01	
47	 0440	 BENEFICIARY BANK COUNTRY	 0002	 TABLE	 REGUH-ZBNKS	
47	 0450	 INTERMEDIARY BANK NAME	 0035	 	 	
47	 0460	 INTERMEDIARY BANK ADDRESS LINE 1	 0035	 	 	
47	 0470	 INTERMEDIARY BANK ADDRESS LINE 2	 0035	 	 	
47	 0480	 INTERMEDIARY BANK ADDRESS LINE 3	 0035	 	 	
47	 0490	 INTERMEDIARY BANK COUNTRY	 0002	 	 	
47	 0500	 INTERMEDIARY BANK SWIFT	 0011	 	 	
47	 0510	 INTERMEDIARY BANK CLEARING CODE	 0017	 	 	
47	 0520	 INTERMEDIARY BANK CLEARING CTYPE	 0008	 	 	
47	 0530	 SENDER INFO/SPECIAL INSTR 3	 0035	 	 	
47	 0540	 RECEIVER INFO/SPECIAL INSTR 4	 0035	 	 	
47	 0550	 ORDER INFO/SPECIAL INSTR 5	 0035	 	 	
47	 0560	 DEBTOR REFERENCE/SPECIAL INSTR 6	 0035	 	 	
47	 0570	 ORDER PARTY REFERENCE(CUST REF)	 0070	 TABLE	 REGUH-VBLNR	
47	 0580	 MAILING NAME	 0070	 TABLE	 LFB1-ZSABE	
47	 0590	 FAX NUMBER	 0070	 FUNCTION	 FN_FAX	
47	 0600	 REMARKS/YOUR/SENDER REFERENCE	 0070	 	 	
47	 0610	 PARTICULARS/MISC/RECEIVER REF	 0105	 	 	
47	 0620	 ORDER DATE	 0008	 	 	
47	 0630	 TRANSACTION TYPE	 0003	 	 	
47	 0640	 PAYMENT ID	 0025	 TABLE	 REGUH-ZBUKR,BKPF-GJAHR,REGUH-VBLNR	
47	 0650	 NO OF WTX RECORD	 0005	 	 	
47	 0660	 EXTENDED PAYMENT DETAILS	 0000	 FUNCTION	 INSERT_DETAILS	
47	 0670	 RESERVE	 0100	 	 	
48	 0010	 CREDIT/DEBIT ACCOUNT	 0035	 TABLE	 REGUH-UBKNT	
48	 0020	 CREDIT/DEBIT ACCOUNT CURRENCY	 0003	 TABLE	 T012K-WAERS	
48	 0030	 CHARGE ACCOUNT	 0035	 TABLE	 T012D-DTGBK	 REGUH-UBKNT
48	 0040	 CHARGE ACCOUNT CURRENCY	 0003	 TABLE	 T012D-DTGIS	 T012K-WAERS
48	 0050	 PAYMENT MODE	 0003	 	 PDT	
48	 0060	 INSTRUCTION FOR CHARGES	 0003	 TABLE	 T042I-GEBKZ	 15
48	 0070	 URGENT/SINGLE PAYMENT FLAG	 0001	 	 Y	
48	 0080	 SINGLE DEBIT FLAG	 0001	 	 N	
48	 0090	 TRANSACTION CURRENCY	 0003	 TABLE	 REGUH-WAERS	
