"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_STATISTICS","N/A","   27","   13","   14","52 %","Program YAM_STATISTICS",
"[Totle]"," ","   27","   13","   14","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_SYNC_SUPERSESSION_DATA","N/A","  390","  251","  139","36 %","AM: Synchronise supersession data between plants",
"[Totle]"," ","  390","  251","  139","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_TASKL_CREATE_OBJ_DEP","N/A","  497","  284","  213","43 %","AM: Tasklists - create object dependencies",
"[Totle]"," ","  497","  284","  213","43 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_TASKL_DELETE_OBJ_DEP","N/A","  435","  241","  194","45 %","AM: Tasklists - delete object dependencies",
"[Totle]"," ","  435","  241","  194","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_TL_ADD_OPERATIONS","N/A","  409","  220","  189","46 %","AM: Add operations to existing GMIX tasklists",
"[Totle]"," ","  409","  220","  189","46 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPDATE_CONTRACT_END_DATES","N/A","  456","  292","  164","36 %","Update contract end date of contract line items",
"[Totle]"," ","  456","  292","  164","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPDATE_CONTROL_KEY","N/A","  263","  174","   89","34 %","AM: Correction progr. Update control key in tasklists: ZCO3",
"[Totle]"," ","  263","  174","   89","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPDATE_CREDIT_ACCOUNT","N/A","  108","   66","   42","39 %","AM: Mass update A/R summary records",
"L1010TOP","N/A","  101","   85","   16","16 %","Include L1010TOP",
"[Totle]"," ","  209","  151","   58","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPDATE_EQUI_PARTNERS","N/A","   34","   17","   17","50 %","Program to update the partner functions on an equipment",
"YAM_UPDATE_EQUI_PARTNERS_F01","N/A","  455","  317","  138","30 %","Include YAM_UPDATE_EQUI_PARTNERS_F01",
"YAM_UPDATE_EQUI_PARTNERS_SEL","N/A","   25","   13","   12","48 %","Include YAM_UPDATE_EQUI_PARTNERS_SEL",
"YAM_UPDATE_EQUI_PARTNERS_TOP","N/A","   33","   21","   12","36 %","Include YAM_UPDATE_EQUI_PARTNERS_TOP",
"[Totle]"," ","  547","  368","  179","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPDATE_MP_TEXT","N/A","  244","  170","   74","30 %","Update MP's in local language",
"[Totle]"," ","  244","  170","   74","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPD_CONTR_USERSTAT_BTCI","N/A","  570","  303","  267","47 %","AM: Update contract item status B-I (LSMW)",
"[Totle]"," ","  570","  303","  267","47 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPD_EQUIPM_USERSTAT_BTCI","N/A","  524","  286","  238","45 %","AM: Update equipment status B-I (LSMW)",
"[Totle]"," ","  524","  286","  238","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPD_SERV_CONTR","N/A","  396","  207","  189","48 %","AM: Update service contracts",
"[Totle]"," ","  396","  207","  189","48 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPD_SERV_CONTR_ITEMCAT","N/A","  715","  391","  324","45 %","AM: Update Service Contracts - itemcategory",
"[Totle]"," ","  715","  391","  324","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPD_SERV_CONTR_ZCIQ","N/A","  342","  193","  149","44 %","AM: Update open service contracts with ZCIQ",
"[Totle]"," ","  342","  193","  149","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPD_TPMUS_NEWUSER","N/A","   82","   55","   27","33 %","",
"[Totle]"," ","   82","   55","   27","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_UPLOAD_DATA_IN_VD51","N/A","  298","  187","  111","37 %","Mass Upload of Customer Material Info Record",
"[Totle]"," ","  298","  187","  111","37 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_WC_LISTPRICE_USED_MAT","N/A","  588","  325","  263","45 %","AM: Service order list with listprices",
"EAMCC_MIOLXF14","N/A","   13","    7","    6","46 %","AM: Service order list with listprices",
"MIOLXF14","N/A","1,087","  685","  402","37 %","Central forms for output list editing PM (single-level lists",
"MIOLXF16","N/A","2,410","1,673","  737","31 %","Central Functions List Editing PM, QM, SM from Release 4.0",
"MIOLXTOP","N/A","  285","  197","   88","31 %","Operand for Object Master Data Lists in PM",
"[Totle]"," ","4,383","2,887","1,496","34 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_WIP_RECONCILIATION_V2","N/A","  423","  262","  161","38 %","SAP WIP Reconciliation Report",
"[Totle]"," ","  423","  262","  161","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_Z4_CALLCOMPLETE_FIX","N/A","  311","  214","   97","31 %","Program to Complete Z4 Notifications",
"[Totle]"," ","  311","  214","   97","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_Z4_CC_CORRECT_FIX","N/A","  287","  203","   84","29 %","Program to correct Z4 notfications",
"[Totle]"," ","  287","  203","   84","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_ZIW45","N/A","3,830","2,604","1,226","32 %","AM: Advanced cancellations of confirmations",
"EAMCC_MIOLXF14","N/A","   13","    7","    6","46 %","AM: Advanced cancellations of confirmations",
"MIOLXF14","N/A","1,087","  685","  402","37 %","Central forms for output list editing PM (single-level lists",
"MIOLXF16","N/A","2,410","1,673","  737","31 %","Central Functions List Editing PM, QM, SM from Release 4.0",
"MIOLXTOP","N/A","  285","  197","   88","31 %","Operand for Object Master Data Lists in PM",
"[Totle]"," ","7,625","5,166","2,459","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_ZTEXTR02","N/A","  187","  125","   62","33 %","AM : Report to check header text long text assignement.",
"[Totle]"," ","  187","  125","   62","33 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YAM_ZTRANS_MEASURE_DEL","N/A","   27","   13","   14","52 %","Program YAM_ZTRANS_MEASURE_DEL",
"[Totle]"," ","   27","   13","   14","52 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YBACOR01","N/A","  272","  149","  123","45 %","Actual&Plan comparasion report",
"[Totle]"," ","  272","  149","  123","45 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YBDC","N/A","   86","   52","   34","40 %","yyg",
"BDCRECX1","N/A","  256","  184","   72","28 %","yyg",
"[Totle]"," ","  342","  236","  106","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YBDC_CALLTRANSACTION","N/A","  141","   90","   51","36 %","upload cost center details",
"[Totle]"," ","  141","   90","   51","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCHAR","N/A","   15","    6","    9","60 %","checking the report",
"[Totle]"," ","   15","    6","    9","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_1B_UPDATE_SEO_ZFIELDS","N/A","  103","   74","   29","28 %","One button administration: update SEO zfields",
"[Totle]"," ","  103","   74","   29","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_CREATE_DMR","N/A","  125","   75","   50","40 %","One button administration: create DMR",
"[Totle]"," ","  125","   75","   50","40 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_CREATE_INVOICE","N/A","  700","  495","  205","29 %","One button administration: create invoice",
"[Totle]"," ","  700","  495","  205","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_I017_TECO_ONE_BUT","N/A","1,040","  607","  433","42 %","Outbound Interface for TECO",
"[Totle]"," ","1,040","  607","  433","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_ONEBUT_CLSD_LOG","N/A","  414","  208","  206","50 %","AM: Service Order Auto Closure",
"[Totle]"," ","  414","  208","  206","50 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_ONEBUT_SELECTION","N/A","1,586","1,090","  496","31 %","One button administration: service order selection",
"[Totle]"," ","1,586","1,090","  496","31 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCS_TESTPROGRAM","N/A","   21","    6","   15","71 %","Program YCS_TESTPROGRAM",
"[Totle]"," ","   21","    6","   15","71 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCVM_TEST_AUTHOR","N/A","   77","   39","   38","49 %","TEST CVM",
"[Totle]"," ","   77","   39","   38","49 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCVM_TEST_QUERY_LIKE","N/A","   63","   35","   28","44 %","YSE_CVM_TEST_QUERY_LIKE",
"[Totle]"," ","   63","   35","   28","44 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YCWU_POPUP_IMAGE","N/A","  155","   98","   57","37 %","Show popup image and confirm",
"YCWU_POPUP_IMAGE","0100","    5","    4","    1","20 %","Show image",
"[Totle]"," ","  160","  102","   58","36 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YEM_MAM_AUTOM_ORDER_CREA","N/A","  769","  502","  267","35 %","Program YEM_MAM_AUTOM_ORDER_CREA",
"[Totle]"," ","  769","  502","  267","35 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBH2H","N/A","  249","  182","   67","27 %","Host To Host File Transfer",
"[Totle]"," ","  249","  182","   67","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI51","N/A","  419","  261","  158","38 %","Extract Outgoing Payment",
"[Totle]"," ","  419","  261","  158","38 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI52","N/A","2,233","1,589","  644","29 %","DBI: Outgoing Payment Extraction part 2",
"YHFDBI86","N/A","  873","  607","  266","30 %","DBI: Extract Payments Program Includes",
"[Totle]"," ","3,106","2,196","  910","29 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI53","N/A","1,360","  975","  385","28 %","DBI: Outgoing Payment Extraction part 3",
"[Totle]"," ","1,360","  975","  385","28 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI66","N/A","   40","   10","   30","75 %","Audit Trail Report",
"[Totle]"," ","   40","   10","   30","75 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI67","N/A","  107","   43","   64","60 %","DBI: Payment Extract Audit Part 2",
"[Totle]"," ","  107","   43","   64","60 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI87","N/A","  878","  665","  213","24 %","Extract Auto Payment",
"[Totle]"," ","  878","  665","  213","24 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI88","N/A","1,946","1,447","  499","26 %","DBI:Extract Payments Program2",
"%_HR0001","N/A","    2","    1","    1","50 %","DBI:Extract Payments Program2",
"YHFDBI86","N/A","  873","  607","  266","30 %","DBI: Extract Payments Program Includes",
"[Totle]"," ","2,821","2,055","  766","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI89","N/A","1,888","1,471","  417","22 %","DBI: Extract Payments Program3",
"[Totle]"," ","1,888","1,471","  417","22 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBI99","N/A","   54","   19","   35","65 %","DBI: Latest Version",
"YHFDBI99","0100","   19","    4","   15","79 %","Display latest version number of DBI",
"[Totle]"," ","   73","   23","   50","68 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBIBM","N/A","  736","  540","  196","27 %","Upload Bank Master",
"[Totle]"," ","  736","  540","  196","27 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBICQ","N/A","  545","  371","  174","32 %","Upload Check Info",
"[Totle]"," ","  545","  371","  174","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBIPX","N/A","1,569","  919","  650","41 %","Enhanced Extended Payment Details",
"[Totle]"," ","1,569","  919","  650","41 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBIPY","N/A","  618","  476","  142","23 %","Extended Payment Details without WHT",
"[Totle]"," ","  618","  476","  142","23 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBIRP","N/A","  255","  219","   36","14 %","Format mapping listing",
"[Totle]"," ","  255","  219","   36","14 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBIRR","N/A","   66","   38","   28","42 %","DBERROR Report",
"[Totle]"," ","   66","   38","   28","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBITX","N/A","1,249","  876","  373","30 %","DBI: Withholding Tax Extract to ASCII file",
"YHFDBI86","N/A","  873","  607","  266","30 %","DBI: Extract Payments Program Includes",
"[Totle]"," ","2,122","1,483","  639","30 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YHFDBPYW","N/A","1,133","  695","  438","39 %","Extended Payment Details with WHT",
"[Totle]"," ","1,133","  695","  438","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YINF_COR_TOOL","N/A","  104","   61","   43","41 %","Custom Object Repository",
"YINF_COR_TOOL_FRM","N/A","1,368","1,041","  327","24 %","YINF_COR_TOOL_FRM",
"YINF_COR_TOOL_SEL","N/A","   40","   29","   11","28 %","YINF_COR_TOOL_SEL",
"YINF_COR_TOOL_TOP","N/A","  150","   98","   52","35 %","YINF_COR_TOOL_TOP",
"[Totle]"," ","1,662","1,229","  433","26 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLINS_TEST","N/A","  107","   65","   42","39 %","test",
"[Totle]"," ","  107","   65","   42","39 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLXP_TEST1","N/A","   26","   15","   11","42 %","YLXP_TEST001",
"[Totle]"," ","   26","   15","   11","42 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YLXP_TEST28","N/A","  225","  152","   73","32 %","lxp_test",
"[Totle]"," ","  225","  152","   73","32 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YL_TEST01","N/A","   90","   12","   78","87 %","test",
"[Totle]"," ","   90","   12","   78","87 %"," ",


"[Program ID]","[Dynpro No.]","[Total Lines]","[Process Lines]","[Comment Lines]","[Percentage]","[Title]",
"YPARALLEL_CURSOR","N/A","   45","   20","   25","56 %","parallel cursor mechanism",
"[Totle]"," ","   45","   20","   25","56 %"," ",


